status_id,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
ordinary5925,video,129,299,117,100,26,1,1,1,0
ordinary5926,video,34,0,0,34,0,0,0,0,0
ordinary5927,video,297,1133,444,216,75,1,4,0,1
very interesting5928,photo,19,0,0,19,0,0,0,0,0
ordinary5929,photo,18,0,1,18,0,0,0,0,0
ordinary5930,video,25,0,0,25,0,0,0,0,0
ordinary5931,video,260,1493,338,142,111,0,4,1,2
very interesting5932,photo,24,0,0,24,0,0,0,0,0
ordinary5933,video,17,0,0,17,0,0,0,0,0
ordinary5934,video,148,390,210,123,24,1,0,0,0
ordinary5935,photo,7,0,0,7,0,0,0,0,0
ordinary5936,photo,17,0,0,17,0,0,0,0,0
ordinary5937,video,217,885,248,134,78,2,3,0,0
very interesting5938,photo,25,0,0,25,0,0,0,0,0
ordinary5939,photo,29,2,0,28,0,1,0,0,0
ordinary5940,video,223,349,251,156,61,3,1,0,2
ordinary5941,photo,11,0,0,11,0,0,0,0,0
ordinary5942,photo,17,0,0,17,0,0,0,0,0
ordinary5943,photo,17,0,1,16,0,1,0,0,0
ordinary5944,video,23,0,0,23,0,0,0,0,0
ordinary5945,video,275,1113,431,168,105,0,1,1,0
very interesting5946,photo,17,0,0,17,0,0,0,0,0
ordinary5947,photo,18,0,1,18,0,0,0,0,0
ordinary5948,photo,23,0,1,23,0,0,0,0,0
ordinary5949,video,300,1532,281,212,82,4,0,2,0
very interesting5950,video,14,0,0,14,0,0,0,0,0
ordinary5951,video,212,306,303,125,85,1,1,0,0
ordinary5952,photo,29,2,0,29,0,0,0,0,0
ordinary5953,photo,17,0,0,17,0,0,0,0,0
ordinary5954,photo,25,1,0,24,1,0,0,0,0
ordinary5955,video,50,0,0,50,0,0,0,0,0
ordinary5956,video,306,1259,319,183,119,0,2,1,1
very interesting5957,photo,36,2,0,34,0,0,0,2,0
ordinary5958,video,9,0,0,9,0,0,0,0,0
ordinary5959,photo,44,2,1,44,0,0,0,0,0
ordinary5960,photo,23,1,0,23,0,0,0,0,0
ordinary5961,video,314,1488,446,206,106,0,0,0,2
very interesting5962,photo,20,0,1,19,1,0,0,0,0
ordinary5963,photo,20,0,0,19,0,1,0,0,0
ordinary5964,photo,18,0,0,18,0,0,0,0,0
ordinary5965,photo,31,0,0,30,0,1,0,0,0
ordinary5966,photo,24,2,1,24,0,0,0,0,0
ordinary5967,video,36,0,0,36,0,0,0,0,0
ordinary5968,video,413,1934,542,248,160,0,3,1,1
very interesting5969,photo,9,1,1,9,0,0,0,0,0
ordinary5970,photo,26,0,0,25,1,0,0,0,0
ordinary5971,video,45,1,0,45,0,0,0,0,0
ordinary5972,video,331,1082,522,238,90,1,2,0,0
very interesting5973,photo,30,8,0,30,0,0,0,0,0
ordinary5974,photo,15,2,0,15,0,0,0,0,0
ordinary5975,photo,23,1,1,23,0,0,0,0,0
ordinary5976,photo,17,2,0,17,0,0,0,0,0
ordinary5977,video,307,847,440,183,117,1,6,0,0
very interesting5978,video,33,0,0,33,0,0,0,0,0
ordinary5979,video,128,229,229,112,16,0,0,0,0
ordinary5980,video,17,0,0,17,0,0,0,0,0
ordinary5981,photo,17,0,0,17,0,0,0,0,0
ordinary5982,video,17,0,0,17,0,0,0,0,0
ordinary5983,video,292,1194,379,150,133,0,9,0,0
very interesting5984,photo,36,3,1,36,0,0,0,0,0
ordinary5985,video,248,592,302,160,85,0,3,0,0
ordinary5986,video,172,1056,258,68,100,3,1,0,0
very interesting5987,photo,10,1,0,10,0,0,0,0,0
ordinary5988,photo,13,1,1,13,0,0,0,0,0
ordinary5989,video,35,0,0,35,0,0,0,0,0
ordinary5990,video,275,625,491,161,114,0,0,0,0
very interesting5991,photo,16,0,1,16,0,0,0,0,0
ordinary5992,photo,27,1,1,27,0,0,0,0,0
ordinary5993,photo,34,1,1,34,0,0,0,0,0
ordinary5994,photo,39,2,0,39,0,0,0,0,0
ordinary5995,video,30,1,0,30,0,0,0,0,0
ordinary5996,video,412,1680,553,255,153,2,2,0,0
very interesting5997,photo,13,0,0,13,0,0,0,0,0
ordinary5998,photo,20,0,1,20,0,0,0,0,0
ordinary5999,photo,9,0,0,9,0,0,0,0,0
ordinary6000,video,272,339,158,156,112,3,1,0,0
ordinary6001,video,268,816,529,188,73,2,3,1,1
very interesting6002,video,19,0,0,19,0,0,0,0,0
ordinary6003,video,249,1209,431,163,85,0,1,0,0
very interesting6004,photo,10,1,0,10,0,0,0,0,0
ordinary6005,photo,13,0,0,13,0,0,0,0,0
ordinary6006,photo,40,2,0,40,0,0,0,0,0
ordinary6007,video,333,1307,492,233,96,1,2,0,1
very interesting6008,video,207,391,259,127,77,2,0,1,0
ordinary6009,photo,27,2,0,27,0,0,0,0,0
ordinary6010,photo,38,4,0,38,0,0,0,0,0
ordinary6011,video,25,0,0,24,1,0,0,0,0
ordinary6012,video,407,1374,757,283,117,3,4,0,0
very interesting6013,photo,12,0,0,12,0,0,0,0,0
ordinary6014,photo,9,1,0,8,1,0,0,0,0
ordinary6015,video,26,0,0,25,1,0,0,0,0
ordinary6016,video,241,383,257,106,135,0,0,0,0
ordinary6017,photo,3,0,0,3,0,0,0,0,0
ordinary6018,photo,15,3,0,15,0,0,0,0,0
ordinary6019,video,267,859,426,197,67,0,2,1,0
very interesting6020,photo,23,1,0,23,0,0,0,0,0
ordinary6021,video,3,0,0,3,0,0,0,0,0
ordinary6022,video,10,0,0,10,0,0,0,0,0
ordinary6023,video,214,779,377,143,68,2,1,0,0
very interesting6024,photo,5,1,0,5,0,0,0,0,0
ordinary6025,photo,11,0,0,10,1,0,0,0,0
ordinary6026,video,248,433,303,172,73,0,3,0,0
ordinary6027,photo,16,0,0,16,0,0,0,0,0
ordinary6028,photo,20,0,0,20,0,0,0,0,0
ordinary6029,video,212,1006,496,178,32,1,0,0,1
very interesting6030,photo,14,0,0,14,0,0,0,0,0
ordinary6031,video,13,0,0,13,0,0,0,0,0
ordinary6032,video,282,1591,438,168,109,2,0,3,0
very interesting6033,photo,25,1,0,25,0,0,0,0,0
ordinary6034,photo,8,0,0,8,0,0,0,0,0
ordinary6035,video,20,0,0,20,0,0,0,0,0
ordinary6036,video,224,545,231,108,111,2,2,0,1
ordinary6037,photo,14,0,0,14,0,0,0,0,0
ordinary6038,photo,21,0,0,21,0,0,0,0,0
ordinary6039,video,23,1,0,23,0,0,0,0,0
ordinary6040,video,195,294,274,115,77,1,2,0,0
ordinary6041,video,14,0,0,13,1,0,0,0,0
ordinary6042,photo,11,0,0,11,0,0,0,0,0
ordinary6043,video,42,1,0,41,1,0,0,0,0
ordinary6044,video,160,1183,217,81,79,0,0,0,0
very interesting6045,photo,9,0,0,9,0,0,0,0,0
ordinary6046,photo,31,0,0,31,0,0,0,0,0
ordinary6047,video,182,1142,346,107,70,1,4,0,0
very interesting6048,video,29,0,0,29,0,0,0,0,0
ordinary6049,video,214,1550,388,157,56,1,0,0,0
very interesting6050,photo,10,1,0,10,0,0,0,0,0
ordinary6051,video,159,175,233,122,36,0,1,0,0
ordinary6052,photo,22,1,0,21,1,0,0,0,0
ordinary6053,photo,14,0,0,14,0,0,0,0,0
ordinary6054,photo,16,1,1,16,0,0,0,0,0
ordinary6055,video,13,0,0,13,0,0,0,0,0
ordinary6056,video,135,214,159,91,42,1,1,0,0
ordinary6057,photo,8,0,0,8,0,0,0,0,0
ordinary6058,video,233,1168,404,155,76,2,0,0,0
very interesting6059,photo,12,0,1,12,0,0,0,0,0
ordinary6060,photo,33,1,0,33,0,0,0,0,0
ordinary6061,video,336,1532,428,226,104,2,2,1,1
very interesting6062,video,26,0,0,25,1,0,0,0,0
ordinary6063,video,233,405,333,181,48,3,1,0,0
ordinary6064,photo,19,1,0,19,0,0,0,0,0
ordinary6065,photo,20,0,0,20,0,0,0,0,0
ordinary6066,video,183,908,266,122,58,0,2,0,1
very interesting6067,photo,25,2,0,25,0,0,0,0,0
ordinary6068,photo,16,2,0,16,0,0,0,0,0
ordinary6069,photo,49,4,0,49,0,0,0,0,0
ordinary6070,video,295,1357,474,235,56,0,2,2,0
very interesting6071,photo,22,1,0,22,0,0,0,0,0
ordinary6072,photo,14,1,0,14,0,0,0,0,0
ordinary6073,video,14,0,0,14,0,0,0,0,0
ordinary6074,video,230,1315,348,127,98,0,4,0,1
very interesting6075,photo,26,0,0,26,0,0,0,0,0
ordinary6076,video,241,336,432,205,33,1,1,1,0
ordinary6077,photo,19,0,0,19,0,0,0,0,0
ordinary6078,photo,12,2,0,12,0,0,0,0,0
ordinary6079,photo,33,3,0,33,0,0,0,0,0
ordinary6080,photo,10,3,0,10,0,0,0,0,0
ordinary6081,video,166,287,153,91,75,0,0,0,0
ordinary6082,photo,5,1,0,5,0,0,0,0,0
ordinary6083,photo,32,2,0,32,0,0,0,0,0
ordinary6084,video,398,2314,742,320,73,1,3,1,0
very interesting6085,video,10,1,0,10,0,0,0,0,0
ordinary6086,video,296,1756,422,136,151,1,6,1,1
very interesting6087,video,173,221,248,114,53,3,3,0,0
ordinary6088,video,29,0,0,29,0,0,0,0,0
ordinary6089,video,271,1516,505,172,93,2,1,3,0
very interesting6090,photo,19,2,0,19,0,0,0,0,0
ordinary6091,video,222,1711,463,163,56,1,2,0,0
very interesting6092,photo,23,1,0,23,0,0,0,0,0
ordinary6093,video,17,0,0,17,0,0,0,0,0
ordinary6094,video,176,171,146,82,89,3,2,0,0
ordinary6095,photo,21,0,0,21,0,0,0,0,0
ordinary6096,photo,30,0,0,30,0,0,0,0,0
ordinary6097,video,394,2379,471,229,159,1,3,1,1
very interesting6098,photo,3,0,0,3,0,0,0,0,0
ordinary6099,video,211,948,245,154,57,0,0,0,0
very interesting6100,photo,24,4,0,24,0,0,0,0,0
ordinary6101,video,24,0,0,24,0,0,0,0,0
ordinary6102,video,281,1858,339,201,78,0,2,0,0
very interesting6103,photo,12,0,0,12,0,0,0,0,0
ordinary6104,photo,5,2,0,5,0,0,0,0,0
ordinary6105,photo,9,0,0,9,0,0,0,0,0
ordinary6106,video,179,306,65,117,60,1,1,0,0
ordinary6107,photo,20,1,1,20,0,0,0,0,0
ordinary6108,video,12,0,0,12,0,0,0,0,0
ordinary6109,video,144,238,113,120,23,1,0,0,0
ordinary6110,video,120,126,100,98,20,2,0,0,0
ordinary6111,photo,10,0,0,10,0,0,0,0,0
ordinary6112,photo,13,2,0,13,0,0,0,0,0
ordinary6113,video,13,0,0,13,0,0,0,0,0
ordinary6114,video,173,578,153,125,47,0,0,1,0
ordinary6115,photo,19,0,0,19,0,0,0,0,0
ordinary6116,video,30,0,0,30,0,0,0,0,0
ordinary6117,video,232,1045,253,149,81,0,1,0,1
very interesting6118,photo,32,6,1,32,0,0,0,0,0
ordinary6119,video,6,0,0,6,0,0,0,0,0
ordinary6120,photo,15,0,1,15,0,0,0,0,0
ordinary6121,video,9,0,0,9,0,0,0,0,0
ordinary6122,video,0,0,0,0,0,0,0,0,0
ordinary6123,video,241,938,282,134,102,0,5,0,0
very interesting6124,photo,18,0,0,18,0,0,0,0,0
ordinary6125,video,147,226,207,111,36,0,0,0,0
ordinary6126,video,197,505,110,126,63,2,4,1,1
ordinary6127,photo,33,1,0,33,0,0,0,0,0
ordinary6128,photo,18,3,0,18,0,0,0,0,0
ordinary6129,video,242,1153,303,180,58,2,1,0,1
very interesting6130,photo,15,1,0,14,1,0,0,0,0
ordinary6131,photo,12,1,0,12,0,0,0,0,0
ordinary6132,photo,13,0,0,13,0,0,0,0,0
ordinary6133,video,202,377,117,116,84,0,2,0,0
ordinary6134,photo,23,0,0,23,0,0,0,0,0
ordinary6135,photo,7,0,0,7,0,0,0,0,0
ordinary6136,photo,9,0,0,9,0,0,0,0,0
ordinary6137,video,24,0,0,24,0,0,0,0,0
ordinary6138,video,246,1035,322,191,51,1,3,0,0
very interesting6139,video,126,266,72,77,48,0,1,0,0
ordinary6140,photo,9,0,0,9,0,0,0,0,0
ordinary6141,photo,6,0,0,6,0,0,0,0,0
ordinary6142,photo,8,0,0,7,1,0,0,0,0
ordinary6143,video,22,0,0,22,0,0,0,0,0
ordinary6144,video,288,953,304,185,100,1,2,0,0
very interesting6145,photo,14,0,0,14,0,0,0,0,0
ordinary6146,photo,6,0,0,6,0,0,0,0,0
ordinary6147,video,189,410,112,137,50,0,2,0,0
ordinary6148,photo,13,0,0,13,0,0,0,0,0
ordinary6149,photo,23,0,0,22,1,0,0,0,0
ordinary6150,video,22,0,0,22,0,0,0,0,0
ordinary6151,video,319,3053,403,213,98,4,2,2,0
very interesting6152,photo,11,1,2,11,0,0,0,0,0
ordinary6153,photo,23,0,2,23,0,0,0,0,0
ordinary6154,video,412,1485,452,288,121,1,1,0,1
very interesting6155,video,287,916,286,165,119,0,1,1,1
very interesting6156,photo,10,0,0,10,0,0,0,0,0
ordinary6157,video,226,238,238,139,83,3,1,0,0
ordinary6158,photo,22,0,0,21,1,0,0,0,0
ordinary6159,photo,12,0,0,11,1,0,0,0,0
ordinary6160,photo,28,5,0,28,0,0,0,0,0
ordinary6161,video,14,0,0,14,0,0,0,0,0
ordinary6162,video,394,2195,403,269,122,1,2,0,0
very interesting6163,photo,31,2,0,31,0,0,0,0,0
ordinary6164,photo,18,1,0,17,1,0,0,0,0
ordinary6165,photo,4,0,0,4,0,0,0,0,0
ordinary6166,video,115,179,64,89,25,1,0,0,0
ordinary6167,video,27,0,0,27,0,0,0,0,0
ordinary6168,video,370,1049,300,269,94,2,5,0,0
very interesting6169,video,165,296,100,89,74,0,2,0,0
ordinary6170,photo,13,1,0,13,0,0,0,0,0
ordinary6171,video,376,20,3,354,19,3,0,0,0
ordinary6172,photo,255,7,4,249,6,0,0,0,0
ordinary6173,photo,1704,21,3,1685,15,2,2,0,0
very interesting6174,status,205,39,4,197,4,4,0,0,0
boring6175,photo,336,42,2,285,5,0,0,46,0
ordinary6176,status,111,2,1,110,1,0,0,0,0
boring6177,photo,357,18,9,352,3,1,1,0,0
ordinary6178,photo,114,7,0,109,3,2,0,0,0
ordinary6179,status,133,7,1,127,6,0,0,0,0
boring6180,photo,532,32,4,480,47,5,0,0,0
ordinary6181,status,231,16,2,216,3,0,0,12,0
boring6182,photo,684,38,14,676,7,0,1,0,0
very interesting6183,photo,1627,30,3,1607,17,3,0,0,0
very interesting6184,photo,791,34,2,770,16,5,0,0,0
very interesting6185,photo,1404,39,5,1390,12,1,1,0,0
very interesting6186,photo,824,106,6,810,10,4,0,0,0
very interesting6187,status,295,18,0,288,4,0,0,3,0
boring6188,photo,1957,124,10,1908,27,21,1,0,0
very interesting6189,photo,1730,161,4,1710,12,8,0,0,0
very interesting6190,photo,1655,47,4,1632,9,13,1,0,0
very interesting6191,status,237,67,1,233,3,1,0,0,0
boring6192,photo,360,22,10,347,2,5,0,6,0
ordinary6193,photo,2635,308,11,2605,19,11,0,0,0
very interesting6194,photo,324,45,3,280,0,17,1,19,7
ordinary6195,photo,1271,94,9,1249,11,8,2,1,0
very interesting6196,photo,851,100,11,834,5,10,2,0,0
very interesting6197,photo,1992,36,1,1969,16,7,0,0,0
very interesting6198,photo,4315,24,3,4241,51,19,4,0,0
very interesting6199,photo,4114,104,3,4054,36,23,0,1,0
very interesting6200,photo,95,3,2,90,2,3,0,0,0
ordinary6201,photo,111,9,2,107,1,2,1,0,0
ordinary6202,photo,796,143,9,791,5,0,0,0,0
very interesting6203,photo,508,12,3,499,8,0,1,0,0
ordinary6204,photo,2506,287,28,2483,9,12,2,0,0
very interesting6205,photo,251,29,5,228,0,3,0,1,19
ordinary6206,photo,1244,218,9,1226,5,12,1,0,0
very interesting6207,photo,75,2,0,71,3,0,1,0,0
ordinary6208,photo,867,90,11,858,1,7,0,0,1
very interesting6209,photo,87,5,2,79,3,5,0,0,0
ordinary6210,photo,614,78,15,599,7,8,0,0,0
ordinary6211,photo,2420,75,17,2392,20,8,0,0,0
very interesting6212,photo,86,5,3,80,2,4,0,0,0
ordinary6213,photo,488,20,8,484,4,0,0,0,0
ordinary6214,photo,157,16,3,145,1,11,0,0,0
ordinary6215,photo,547,71,7,535,6,6,0,0,0
ordinary6216,photo,1168,104,49,1133,17,17,1,0,0
very interesting6217,photo,879,165,18,867,4,8,0,0,0
very interesting6218,photo,114,6,1,108,3,3,0,0,0
ordinary6219,photo,186,15,1,172,3,11,0,0,0
ordinary6220,photo,1985,39,21,1961,11,12,0,1,0
very interesting6221,photo,985,71,42,962,5,16,2,0,0
very interesting6222,video,376,20,3,354,19,3,0,0,0
ordinary6223,photo,255,7,4,249,6,0,0,0,0
ordinary6224,photo,1704,21,3,1685,15,2,2,0,0
very interesting6225,status,205,39,4,197,4,4,0,0,0
boring6226,photo,336,42,2,285,5,0,0,46,0
ordinary6227,status,111,2,1,110,1,0,0,0,0
boring6228,photo,357,18,9,352,3,1,1,0,0
ordinary6229,photo,114,7,0,109,3,2,0,0,0
ordinary6230,status,133,7,1,127,6,0,0,0,0
boring6231,photo,532,32,4,480,47,5,0,0,0
ordinary6232,status,231,16,2,216,3,0,0,12,0
boring6233,photo,684,38,14,676,7,0,1,0,0
very interesting6234,photo,1627,30,3,1607,17,3,0,0,0
very interesting6235,photo,791,34,2,770,16,5,0,0,0
very interesting6236,photo,1404,39,5,1390,12,1,1,0,0
very interesting6237,photo,824,106,6,810,10,4,0,0,0
very interesting6238,status,295,18,0,288,4,0,0,3,0
boring6239,photo,1957,124,10,1908,27,21,1,0,0
very interesting6240,photo,1730,161,4,1710,12,8,0,0,0
very interesting6241,photo,1655,47,4,1632,9,13,1,0,0
very interesting6242,status,237,67,1,233,3,1,0,0,0
boring6243,photo,360,22,10,347,2,5,0,6,0
ordinary6244,photo,2635,308,11,2605,19,11,0,0,0
very interesting6245,photo,324,45,3,280,0,17,1,19,7
ordinary6246,photo,1271,94,9,1249,11,8,2,1,0
very interesting6247,photo,851,100,11,834,5,10,2,0,0
very interesting6248,photo,1992,36,1,1969,16,7,0,0,0
very interesting6249,photo,4315,24,3,4241,51,19,4,0,0
very interesting6250,photo,4114,104,3,4054,36,23,0,1,0
very interesting6251,photo,95,3,2,90,2,3,0,0,0
ordinary6252,photo,111,9,2,107,1,2,1,0,0
ordinary6253,photo,796,143,9,791,5,0,0,0,0
very interesting6254,photo,508,12,3,499,8,0,1,0,0
ordinary6255,photo,2506,287,28,2483,9,12,2,0,0
very interesting6256,photo,251,29,5,228,0,3,0,1,19
ordinary6257,photo,1244,218,9,1226,5,12,1,0,0
very interesting6258,photo,75,2,0,71,3,0,1,0,0
ordinary6259,photo,867,90,11,858,1,7,0,0,1
very interesting6260,photo,87,5,2,79,3,5,0,0,0
ordinary6261,photo,614,78,15,599,7,8,0,0,0
ordinary6262,photo,2420,75,17,2392,20,8,0,0,0
very interesting6263,photo,86,5,3,80,2,4,0,0,0
ordinary6264,photo,488,20,8,484,4,0,0,0,0
ordinary6265,photo,157,16,3,145,1,11,0,0,0
ordinary6266,photo,547,71,7,535,6,6,0,0,0
ordinary6267,photo,1168,104,49,1133,17,17,1,0,0
very interesting6268,photo,879,165,18,867,4,8,0,0,0
very interesting6269,photo,114,6,1,108,3,3,0,0,0
ordinary6270,photo,186,15,1,172,3,11,0,0,0
ordinary6271,photo,1985,39,21,1961,11,12,0,1,0
very interesting6272,photo,985,71,42,962,5,16,2,0,0
very interesting6273,photo,1918,1,10,1917,0,1,0,0,0
very interesting6274,video,151,2365,306,118,29,0,3,1,0
very interesting6275,link,3,0,0,3,0,0,0,0,0
boring6276,video,3,0,1,3,0,0,0,0,0
ordinary6277,video,205,1476,500,149,49,3,2,2,0
very interesting6278,photo,123,110,7,113,9,1,0,0,0
ordinary6279,photo,69,8,0,60,0,2,0,1,6
ordinary6280,video,130,1051,157,82,46,0,2,0,0
very interesting6281,status,5,0,0,5,0,0,0,0,0
boring6282,video,126,1641,196,81,42,2,1,0,0
very interesting6283,video,124,844,183,84,39,1,0,0,0
very interesting6284,video,34,4,0,32,0,2,0,0,0
ordinary6285,photo,29,0,0,29,0,0,0,0,0
ordinary6286,photo,18,0,0,18,0,0,0,0,0
ordinary6287,video,192,1949,321,89,99,1,3,0,0
very interesting6288,video,393,1529,292,307,80,3,1,2,0
very interesting6289,video,196,2904,618,139,46,1,5,4,1
very interesting6290,photo,144,6,16,119,0,3,22,0,0
ordinary6291,link,8,0,1,8,0,0,0,0,0
boring6292,video,379,5491,466,190,161,5,20,2,1
very interesting6293,photo,48,1,2,48,0,0,0,0,0
ordinary6294,photo,44,1,0,39,0,4,1,0,0
ordinary6295,photo,44,7,0,43,0,0,0,0,1
ordinary6296,video,382,3035,528,205,155,2,17,3,0
very interesting6297,video,1302,4066,372,1171,117,0,12,1,1
very interesting6298,video,1228,6,1,1225,0,0,3,0,0
very interesting6299,link,6,0,2,6,0,0,0,0,0
boring6300,video,185,1835,312,116,54,1,14,0,0
very interesting6301,video,261,3456,565,127,106,3,22,2,1
very interesting6302,video,36,5,0,34,2,0,0,0,0
ordinary6303,status,52,1,1,51,0,1,0,0,0
boring6304,video,192,1446,389,106,54,1,29,2,0
very interesting6305,video,236,2842,431,114,109,1,9,2,1
very interesting6306,video,144,545,65,114,18,0,10,2,0
ordinary6307,photo,45,0,0,39,0,0,3,0,3
ordinary6308,video,292,3779,256,165,91,2,33,1,0
very interesting6309,video,416,5352,580,204,194,3,13,1,1
very interesting6310,photo,26,1,0,22,0,0,0,0,4
ordinary6311,photo,72,29,0,70,2,0,0,0,0
ordinary6312,video,370,6316,633,182,166,2,17,3,0
very interesting6313,video,216,4068,512,157,54,2,3,0,0
very interesting6314,photo,62,11,1,61,1,0,0,0,0
ordinary6315,photo,51,7,0,48,0,1,0,0,2
ordinary6316,photo,54,0,0,45,0,5,0,0,4
ordinary6317,video,267,2606,269,227,26,4,7,3,0
very interesting6318,video,408,3994,560,336,64,0,6,1,1
very interesting6319,photo,78,36,5,75,1,2,0,0,0
ordinary6320,photo,38,0,0,35,1,2,0,0,0
ordinary6321,photo,43,7,1,40,1,2,0,0,0
ordinary6322,video,180,2176,314,142,33,4,0,0,1
very interesting6323,video,188,2099,388,152,34,0,1,0,1
very interesting6324,photo,37,0,0,37,0,0,0,0,0
ordinary6325,photo,72,1,0,72,0,0,0,0,0
ordinary6326,link,12,0,0,12,0,0,0,0,0
boring6327,video,146,1569,316,89,49,0,4,3,1
very interesting6328,video,249,2609,572,207,24,12,6,0,0
very interesting6329,video,218,3000,353,152,58,4,4,0,0
very interesting6330,photo,21,2,0,19,0,1,1,0,0
ordinary6331,photo,133,28,0,127,6,0,0,0,0
ordinary6332,photo,127,56,60,125,1,0,1,0,0
ordinary6333,photo,30,0,0,29,0,1,0,0,0
ordinary6334,status,22,0,0,22,0,0,0,0,0
boring6335,status,31,0,0,31,0,0,0,0,0
boring6336,video,236,5237,526,138,97,1,0,0,0
very interesting6337,photo,97,104,3,95,2,0,0,0,0
ordinary6338,video,197,1875,624,146,47,1,2,0,1
very interesting6339,photo,34,8,0,33,1,0,0,0,0
ordinary6340,link,12,7,7,12,0,0,0,0,0
boring6341,photo,63,21,1,62,1,0,0,0,0
ordinary6342,photo,218,105,153,212,2,4,0,0,0
ordinary6343,video,246,2373,475,108,130,5,2,1,0
very interesting6344,photo,34,5,0,33,1,0,0,0,0
ordinary6345,video,51,80,15,45,5,1,0,0,0
ordinary6346,photo,122,71,65,117,5,0,0,0,0
ordinary6347,photo,39,4,0,35,4,0,0,0,0
ordinary6348,photo,27,0,0,24,1,2,0,0,0
ordinary6349,photo,50,20,6,47,3,0,0,0,0
ordinary6350,photo,123,166,16,114,9,0,0,0,0
ordinary6351,video,256,1435,429,217,34,4,0,1,0
very interesting6352,photo,93,54,0,91,2,0,0,0,0
ordinary6353,photo,123,25,28,123,0,0,0,0,0
ordinary6354,status,98,5,0,87,2,5,4,0,0
boring6355,photo,51,1,4,47,3,1,0,0,0
ordinary6356,video,58,2,0,55,1,0,2,0,0
ordinary6357,photo,47,16,0,46,1,0,0,0,0
ordinary6358,video,16,3,0,15,1,0,0,0,0
ordinary6359,video,22,11,1,20,1,1,0,0,0
ordinary6360,photo,16,0,1,16,0,0,0,0,0
ordinary6361,photo,374,6,17,366,2,6,0,0,0
ordinary6362,photo,61,2,0,57,3,1,0,0,0
ordinary6363,photo,42,0,1,40,1,0,1,0,0
ordinary6364,photo,37,0,0,34,1,2,0,0,0
ordinary6365,video,75,28,0,58,16,1,0,0,0
ordinary6366,photo,96,25,0,88,3,5,0,0,0
ordinary6367,video,55,83,1,52,1,0,2,0,0
ordinary6368,video,156,1970,292,103,40,3,8,1,1
very interesting6369,photo,15,0,0,15,0,0,0,0,0
ordinary6370,video,281,2113,581,197,77,2,3,2,0
very interesting6371,video,110,566,238,103,5,0,1,0,1
ordinary6372,video,239,2574,419,140,95,1,2,1,0
very interesting6373,photo,105,96,7,101,2,2,0,0,0
ordinary6374,photo,18,0,0,17,0,1,0,0,0
ordinary6375,video,44,18,0,41,3,0,0,0,0
ordinary6376,photo,19,6,1,14,4,1,0,0,0
ordinary6377,photo,51,4,0,48,1,2,0,0,0
ordinary6378,video,67,276,34,57,7,0,3,0,0
ordinary6379,photo,30,2,0,30,0,0,0,0,0
ordinary6380,video,155,851,153,76,78,1,0,0,0
very interesting6381,video,266,2068,453,198,62,2,3,0,1
very interesting6382,video,31,1,0,29,2,0,0,0,0
ordinary6383,photo,225,32,17,221,3,0,1,0,0
ordinary6384,photo,63,23,1,63,0,0,0,0,0
ordinary6385,link,4,0,0,4,0,0,0,0,0
boring6386,video,225,1660,355,189,31,1,4,0,0
very interesting6387,video,154,1138,408,128,25,1,0,0,0
very interesting6388,photo,35,3,0,34,1,0,0,0,0
ordinary6389,video,236,2719,472,184,47,1,3,0,1
very interesting6390,photo,166,102,0,165,1,0,0,0,0
ordinary6391,photo,32,28,0,31,1,0,0,0,0
ordinary6392,photo,26,0,0,26,0,0,0,0,0
ordinary6393,video,96,1084,266,80,13,2,0,1,0
very interesting6394,photo,91,54,1,89,2,0,0,0,0
ordinary6395,photo,62,1,0,62,0,0,0,0,0
ordinary6396,photo,49,8,0,40,0,5,0,0,4
ordinary6397,photo,13,2,0,11,0,2,0,0,0
ordinary6398,video,237,3958,336,166,65,2,3,1,0
very interesting6399,video,235,2685,440,188,38,1,3,4,1
very interesting6400,photo,45,27,1,43,1,1,0,0,0
ordinary6401,photo,47,4,0,39,0,0,0,0,8
ordinary6402,link,8,0,0,8,0,0,0,0,0
boring6403,video,364,4845,603,239,109,1,8,5,2
very interesting6404,photo,84,54,0,84,0,0,0,0,0
ordinary6405,video,212,1957,363,147,64,1,0,0,0
very interesting6406,photo,73,34,0,71,0,1,1,0,0
ordinary6407,photo,195,195,2,193,0,0,2,0,0
ordinary6408,status,68,2,0,66,2,0,0,0,0
boring6409,photo,43,0,20,42,1,0,0,0,0
ordinary6410,link,9,1,0,9,0,0,0,0,0
boring6411,video,122,524,100,101,21,0,0,0,0
ordinary6412,video,265,2744,897,197,63,1,4,0,0
very interesting6413,photo,196,116,120,187,7,2,0,0,0
ordinary6414,photo,116,65,0,116,0,0,0,0,0
ordinary6415,video,288,2555,484,230,52,0,4,2,0
very interesting6416,photo,59,21,0,57,1,1,0,0,0
ordinary6417,link,9,4,0,9,0,0,0,0,0
boring6418,video,467,2948,496,295,161,2,4,4,1
very interesting6419,photo,106,78,2,96,3,2,5,0,0
ordinary6420,photo,136,126,0,136,0,0,0,0,0
ordinary6421,photo,92,47,0,90,1,1,0,0,0
ordinary6422,photo,45,0,0,42,1,2,0,0,0
ordinary6423,video,23,1,1,22,0,1,0,0,0
ordinary6424,video,27,2,0,24,0,0,3,0,0
ordinary6425,status,31,3,0,31,0,0,0,0,0
boring6426,link,6,0,0,6,0,0,0,0,0
